,url,sentiment,isExperiential,isPolitical,isInsult,topics
1.41503226057168E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/savasxozkan/status/1415032260571680768&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['Sports']
1.56713735711086E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/DevrimKRDLN/status/1567137357110861827&entry.653903203=27777&usp=pp_url
",Negative,Yes,No,No,"['Unemployment', 'Health']"
1.36757164260454E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BakiDiren/status/1367571642604544000&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['nan']
1.42733960008379E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/YunusGn52/status/1427339600083791885&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,Yes,['Sports']
1.59435940086884E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/merveallan/status/1594359400868839429&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Unemployment']
1.54986284421217E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BekirSongur9/status/1549862844212166656&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['Religion']
1.40782847506346E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/54Ahsen61/status/1407828475063459842&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['nan']
1.58356350420399E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Baharsevimli01/status/1583563504203988994&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Crime&justice']
1.59113927617516E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ozcanorg/status/1591139276175163393&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Election']
1.59258746438408E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/gkslerdl/status/1592587464384081920&entry.653903203=27777&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1.37980838736654E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MVDEMIR/status/1379808387366539269&entry.653903203=27777&usp=pp_url
",Neutral,Yes,Yes,No,"['News', 'Economy', 'Election']"
1.58389434683892E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/akcantahir/status/1583894346838921216&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Religion', 'Economy']"
1.59296010448339E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/aaslan72/status/1592960104483393536&entry.653903203=27777&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1.59079241906246E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/snglyldz2379/status/1590792419062460417&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Inflation&poverty', 'Unemployment']"
1.57405547742361E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/prenses_show/status/1574055477423607808&entry.653903203=27777&usp=pp_url
",Negative,Yes,No,No,['Inflation&poverty']
1.58603170272333E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hadiyap_rte/status/1586031702723334144&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['nan']
1.58736950759666E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ibrahjm_aydin/status/1587369507596664833&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.43954706733726E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_melek_3451/status/1439547067337256967&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['nan']
1.54897852887987E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/BoraSANLIGIL/status/1548978528879869952&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Crime&justice']
1.5921204080732E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/shingensbanner/status/1592120408073203712&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,"['News', 'Democracy', 'Terrorism', 'Nationalsecurity']"
1.40993188707896E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/o_ozgeozer/status/1409931887078957065&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Sports']
1.5650114626445E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/colkesen_sueda/status/1565011462644502529&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['nan']
1.59497350109793E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AybkeGEZER6/status/1594973501097930752&entry.653903203=27777&usp=pp_url
",Positive,Yes,Yes,No,['nan']
1.45011268647428E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/eserunsalan/status/1450112686474280967&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['Inflation&poverty']
1.59220882853137E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Yusfii_3/status/1592208828531367937&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['Unemployment']
1.5486365976289E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/canbulut3460/status/1548636597628899328&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,"['Education', 'Minorities&discrimination']"
1.58495460125377E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhmetEREN_06/status/1584954601253765122&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,"['News', 'Democracy']"
1.59435783364178E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/buradaydimhep/status/1594357833641779200&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['Unemployment']
1.34613534758398E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mati__ldam/status/1346135347583975425&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['Music&TV']
1.55273045203688E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/beyza23344/status/1552730452036882434&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1.37979058044473E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mehmetyetim63/status/1379790580444725248&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['News']
1.40328216914599E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/belirsizmel/status/1403282169145987079&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['Music&TV']
1.5936491590091E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ahmetbaran70/status/1593649159009099777&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1.59688880114594E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/YasminLann/status/1596888801145942022&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Election']
1.59751244332817E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MehmetA41362904/status/1597512443328167936&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1.55073901553978E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Kadir43926871/status/1550739015539777537&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['Crime&justice']
1.54603852941491E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Armaan071522/status/1546038529414905857&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['nan']
1.59572559122308E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ozcelik_sabiha/status/1595725591223078912&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Democracy', 'Election']"
1.5936781982855E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Maygan31/status/1593678198285500419&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['nan']
1.36572664041698E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/minminsoz/status/1365726640416976906&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['nan']
1.5695893305444E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/AhSuCilginUzman/status/1569589330544398336&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,"['Inflation&poverty', 'Unemployment']"
1.59142417774743E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Hatice45153529/status/1591424177747427329&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1.59276939120021E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/izmir35473547/status/1592769391200206848&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['Election']
1.35372122870035E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/niniforchae/status/1353721228700348418&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['Music&TV']
1.58700438477642E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/oznur_akyl1/status/1587004384776421377&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1.42103773088102E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Berivannff/status/1421037730881019907&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['Religion']
1.35263573653788E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Limit_less_Life/status/1352635736537882629&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,"['News', 'Health']"
1.45022791661324E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sankibirseza/status/1450227916613238791&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['nan']
1.39327094182049E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/StillwithGureum/status/1393270941820493824&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['Music&TV']
1.38822097547344E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/6haber_com/status/1388220975473438725&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,"['Sports', 'News']"
1.58716746401366E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/PankYasin/status/1587167464013664256&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,['News']
1.59424634196999E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ibrahimavcu10/status/1594246341969985544&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,"['Religion', 'Economy']"
1.58576623349189E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ekalkanli2023/status/1585766233491886081&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,Yes,['nan']
1.45216761191202E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/turnthechapter/status/1452167611912015872&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['nan']
1.59179708913434E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/15binparamedik/status/1591797089134338048&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['Unemployment']
1.59733845616194E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/salimcafer/status/1597338456161943552&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,"['Economy', 'Crime&justice']"
1.57230674908405E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/gorkem_yldrm/status/1572306749084045313&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['nan']
1.56725644517912E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mynet/status/1567256445179117570&entry.653903203=27777&usp=pp_url
",Neutral,No,Yes,No,"['News', 'Nationalsecurity', 'Foreignpolicy']"
1.58713228434749E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/hseyinzeynep5/status/1587132284347490304&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,['Crime&justice']
1.40374052606772E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/mustuner72/status/1403740526067716096&entry.653903203=27777&usp=pp_url
",Negative,Yes,No,Yes,['Health']
1.59391985327824E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/abozdag500/status/1593919853278236673&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['Crime&justice']
1.56492645009601E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/sbolusonsoz/status/1564926450096013313&entry.653903203=27777&usp=pp_url
",Neutral,No,No,No,['News']
1.37232454610002E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/cuccitini1282/status/1372324546100015114&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,No,"['News', 'Crime&justice']"
1.54623894677826E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yescontextfb/status/1546238946778259458&entry.653903203=27777&usp=pp_url
",Positive,Yes,Yes,Yes,"['News', 'Inflation&poverty', 'Crime&justice', 'Immigration&refugees', 'Minorities&discrimination']"
1.59619951583681E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/guverteci/status/1596199515836809217&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['Crime&justice']
1.59207561139653E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/alp32526472/status/1592075611396534272&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,Yes,['nan']
1.58171460609523E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/bozgeyik77/status/1581714606095228928&entry.653903203=27777&usp=pp_url
",Negative,No,Yes,Yes,['nan']
1.43113748782556E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Sinan85737900/status/1431137487825555456&entry.653903203=27777&usp=pp_url
",Positive,No,No,No,['nan']
1.54983459247095E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/kgmmusavirengin/status/1549834592470945792&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Inflation&poverty']
1.58891599785955E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/MalcokFatih/status/1588915997859545089&entry.653903203=27777&usp=pp_url
",Negative,No,No,No,['Crime&justice']
1.37801986649453E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/_roxanna31/status/1378019866494525451&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Music&TV']
1.57373943352592E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/TytkSinan/status/1573739433525919746&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Inflation&poverty']
1.58856879298435E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Maviruh_/status/1588568792984346624&entry.653903203=27777&usp=pp_url
",Neutral,Yes,Yes,No,"['Unemployment', 'Education']"
1.58996893537331E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/izmirliNeil/status/1589968935373312000&entry.653903203=27777&usp=pp_url
",Neutral,Yes,Yes,No,"['Corruption', 'Democracy', 'Crime&justice', 'Nationalsecurity']"
1.59297975076693E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/yavuzdurmus1/status/1592979750766931968&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Crime&justice']
1.36208265215361E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/havvadi66/status/1362082652153610240&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Inflation&poverty']
1.59650179883955E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/betl2_mina/status/1596501798839549953&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,['nan']
1.42040702584713E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/btsmembo/status/1420407025847132171&entry.653903203=27777&usp=pp_url
",Neutral,Yes,No,No,['Music&TV']
1.59646123508349E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/etinpisket1/status/1596461235083485185&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,['Election']
1.59318658043678E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/Ramazan90293492/status/1593186580436774912&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,No,['Inflation&poverty']
1.38355467384032E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/shedeadyeah/status/1383554673840324614&entry.653903203=27777&usp=pp_url
",Positive,Yes,No,No,['nan']
1.58607894855481E+018,"https://docs.google.com/forms/d/e/1FAIpQLSffZugycOX3tUHW3uGhn5Cw0pj0fJDeIQf5oJ3EzZ-2vuj6Gg/viewform?entry.1274744182=https://twitter.com/ErsinDe01376319/status/1586078948554813441&entry.653903203=27777&usp=pp_url
",Negative,Yes,Yes,Yes,['Election']
